doi,title,year,citations,pdf_url,source
10.1088/2053-1591/ad3464,Probing the account of phase transition upon electrochemical cycling of the P2-Na<sub>0.67</sub>Ni<sub>0.15</sub>Fe<sub>0.2</sub>Mn<sub>0.65</sub>O<sub>2</sub> layered oxide cathodes for sodium-ion batteries,2024,5,https://iopscience.iop.org/article/10.1088/2053-1591/ad3464/pdf,openalex
10.1016/j.electacta.2025.146912,Superior sulfur-doped carbon anodes for sodium-ion batteries through incorporation of onion-like carbon,2025,5,https://doi.org/10.1016/j.electacta.2025.146912,openalex
10.1002/aenm.202470142,Carbon Atom Modulation of 2H‐MoS<sub>2</sub> Promotes Sodium Storage Kinetics by a Unique “Intercalation‐Conversion” Mechanism (Adv. Energy Mater. 34/2024),2024,5,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202470142,openalex
10.2139/ssrn.4011573,Revealing the Superlative Electrochemical Properties of O-B2n2 Monolayer in Lithium/Sodium-Ion Batteries,2022,5,https://doi.org/10.2139/ssrn.4011573,openalex
10.1021/acs.inorgchem.4c04001,Na<sub>5/6</sub>[Ni<sub>1/3</sub>Mn<sub>1/6</sub>Fe<sub>1/6</sub>Ti<sub>1/3</sub>]O<sub>2</sub> as an Optimized O3-Type Layered Oxide Positive Electrode Material for Sodium-Ion Batteries,2024,5,https://doi.org/10.1021/acs.inorgchem.4c04001,openalex
10.1002/batt.202400025,Unveiling the Degradation Mechanism of Sodium Ion Batteries Based on Na<sub>4</sub>Fe<sub>3</sub>(PO<sub>4</sub>)<sub>2</sub>P<sub>2</sub>O<sub>7</sub> Cathode and Hard Carbon Anode Suggests Anode Particle Size Reduction for Cycling Stability,2024,5,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/batt.202400025,openalex
10.15541/jim20200534,Electrochemical Activity of Positive Electrode Material of P2-Na<i><sub>x</sub></i>[Mg<sub>0.33</sub>Mn<sub>0.67</sub>]O<sub>2</sub> Sodium Ion Battery,2020,5,http://www.jim.org.cn/EN/article/downloadArticleFile.do?attachType=PDF&id=14430,openalex
10.3390/en17112646,Review and Recent Advances in Metal Compounds as Potential High-Performance Anodes for Sodium Ion Batteries,2024,5,https://www.mdpi.com/1996-1073/17/11/2646/pdf?version=1717052322,openalex
10.1039/d3na00930k,Overcoming copper-induced conversion reactions in nickel disulphide anodes for sodium-ion batteries,2024,5,https://pubs.rsc.org/en/content/articlepdf/2024/na/d3na00930k,openalex
10.1021/acsomega.4c08183,High-Performance B-Doped Na<sub>0.44</sub>MnO<sub>2</sub> Cathode Materials for Sodium-Ion Batteries,2025,5,https://pubs.acs.org/doi/pdf/10.1021/acsomega.4c08183?ref=article_openPDF,openalex
10.21474/ijar01/3637,FIRST-PRINCIPLES STUDY OF OLIVINE-TYPE NAMNPO4 AS POSITIVE ELECTRODE MATERIALS FOR RECHARGEABLE SODIUM ION BATTERIES.,2017,5,http://www.journalijar.com/uploads/20_IJAR-16378.pdf,openalex
10.1016/j.nxener.2025.100478,"Sodium ion batteries: A sustainable alternative to lithium-ion batteries with an overview of market trends, recycling, and battery chemistry",2025,5,https://doi.org/10.1016/j.nxener.2025.100478,openalex
10.1088/2515-7655/ad1e38,A compatibility study of protective coatings for temperature sensor integration into sodium-ion battery cells,2024,5,https://iopscience.iop.org/article/10.1088/2515-7655/ad1e38/pdf,openalex
10.1021/acsomega.8b03351,Rb/Cs-Modified P2 Na<sub>0.7</sub>Mn<sub>0.8</sub>Mg<sub>0.2</sub>O<sub>2</sub>: Application in Sodium-Ion Batteries,2019,5,https://doi.org/10.1021/acsomega.8b03351,openalex
10.1002/adfm.202311829,Drop That Activation Energy: Tetragonal to Cubic Transformations in Na<sub>3</sub>PS<sub>4−</sub><i><sub>x</sub></i>Se<i><sub>x</sub></i> for Solid State Sodium Ion Battery Materials,2023,5,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202311829,openalex
10.1016/j.jcis.2025.137619,Structure modification of P2-Na0.67Ni0.15Fe0.2Mn0.65O2 cathode by incorporation of cerium for high-performance sodium-ion batteries,2025,5,https://doi.org/10.1016/j.jcis.2025.137619,openalex
10.5796/electrochemistry.18-00069,Optimizing Micrometer-Sized Sn Powder Composite Electrodes for Sodium-Ion Batteries,2019,5,https://www.jstage.jst.go.jp/article/electrochemistry/87/1/87_18-00069/_pdf,openalex
10.2139/ssrn.4220083,Dual-Carbon Coated Na3v2(Po4)3 Derived from Reduced Graphene Oxide and Nanocellulose with Porous Structure for High Performance Sodium-Ion Batteries,2022,5,https://doi.org/10.2139/ssrn.4220083,openalex
10.26599/nr.2025.94907517,A novel dual carbon source improvement strategy for optimizing the ultra-high rate performance of Na <sub>4</sub>Fe <sub>3</sub>(PO <sub>4</sub>) <sub>2</sub>P <sub>2</sub>O <sub>7</sub> cathode for sodium-ion batteries,2024,5,https://sciopen.com/article_pdf/1917118853236187137.pdf,openalex
10.1039/d4nr03820g,SnSb as a long cycle life anode material for sodium-ion batteries enabled by a high concentration electrolyte,2025,5,https://pubs.rsc.org/en/content/articlepdf/2025/nr/d4nr03820g,openalex
10.15376/biores.20.1.235-247,Two-step synthesis of hard carbons anode material from poplar wood with enhanced performance for sodium-ion batteries,2024,5,https://bioresources.cnr.ncsu.edu/wp-content/uploads/2024/11/BioRes_20_1_235_Jiang_ZLLZWG_Synthsis_Hard_C_Anode_Mater_Poplar_Enhance_24019.pdf,openalex
10.3390/batteries4040068,Electrochemical Performance and Thermal Stability of Iron Oxyfluoride (FeOF) for Sodium-Ion Batteries,2018,5,https://www.mdpi.com/2313-0105/4/4/68/pdf,openalex
10.1038/s41467-025-65480-x,Design principles of practical industrial-scale layered oxide cathodes with air/water stability for sustainable sodium-ion batteries,2025,5,https://www.nature.com/articles/s41467-025-65480-x.pdf,openalex
10.1016/j.elecom.2025.107883,Potassium-pillared Na4FeV(PO4)3@C cathode for high-performance sodium-ion batteries,2025,5,https://doi.org/10.1016/j.elecom.2025.107883,openalex
10.1149/1945-7111/ad1219,Understanding the Improved Sodium Ion Storage in Wood-Derived Hard Carbon Anodes by Hydrogen Treatment,2023,5,https://iopscience.iop.org/article/10.1149/1945-7111/ad1219/pdf,openalex
10.1039/d5ta01104c,Deciphering the role of hydrothermal pretreatment in the conversion of biomass waste into hard carbon with superior electrochemical performance in sodium-ion batteries,2025,5,https://pubs.rsc.org/en/content/articlepdf/2025/ta/d5ta01104c,openalex
10.15541/jim20160472,AFM Investigation of Solid Electrolyte Interphase on HOPG Anode in Sodium Ion Battery,2017,5,http://www.jim.org.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=13608,openalex
10.3390/batteries9020098,Electrochemical Performance and Stress Distribution of Sb/Sb2O3 Nanoparticles as Anode Materials for Sodium-Ion Batteries,2023,5,https://www.mdpi.com/2313-0105/9/2/98/pdf?version=1675936478,openalex
10.1039/c9ra03224j,Plasma treated TiO<sub>2</sub>/C nanofibers as high performance anode materials for sodium-ion batteries,2019,5,https://pubs.rsc.org/en/content/articlepdf/2019/ra/c9ra03224j,openalex
10.1007/s12209-025-00437-1,P2–Na0.67Ni0.33Mn0.67–xFexO2 with Superior Na+ Diffusion and Cycle Stability at High Voltage for Sodium-Ion Batteries,2025,5,https://doi.org/10.1007/s12209-025-00437-1,openalex
10.1002/chem.202500880,High‐Entropy Prussian Blue Analogs via a Solid‐Solution Storage Mechanism for Long Cycle Sodium‐Ion Batteries Cathodes,2025,5,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/chem.202500880,openalex
10.1088/1361-6528/ad2ac7,Titania/graphene nanocomposites from scalable gas-phase synthesis for high-capacity and high-stability sodium-ion battery anodes,2024,5,https://iopscience.iop.org/article/10.1088/1361-6528/ad2ac7/pdf,openalex
10.1039/d3na00854a,First-principles evaluation of transition metal dichalcogenide–graphene pairs functionalized with oxygen-containing groups for sodium-ion battery anodes,2024,5,https://pubs.rsc.org/en/content/articlepdf/2024/na/d3na00854a,openalex
10.1016/j.mtener.2025.101969,"Cracking a tough nut: Challenges, strategies, and development of layered transition-metal oxide-based cathode materials for commercialization of sodium-ion batteries",2025,5,https://doi.org/10.1016/j.mtener.2025.101969,openalex
10.1002/advs.201570054,Metal Sulphides: A General Strategy to Fabricate Carbon‐Coated 3D Porous Interconnected Metal Sulfides: Case Study of SnS/C Nanocomposite for High‐Performance Lithium and Sodium Ion Batteries (Adv. Sci. 12/2015),2015,5,https://doi.org/10.1002/advs.201570054,openalex
10.1007/s10008-022-05246-3,"Is there a common reaction pathway for chromium sulfides as anodes in sodium-ion batteries? A case study about sodium storage properties of MCr2S4 (M = Cr, Ti, Fe)",2022,5,https://link.springer.com/content/pdf/10.1007/s10008-022-05246-3.pdf,openalex
10.1021/acs.jpcc.4c06414,Density Functional Theory Calculations Unravel the Structure and Dynamics of NaClO<sub>4</sub> and NaPF<sub>6</sub> Salts in Sodium-Ion Batteries,2025,5,https://doi.org/10.1021/acs.jpcc.4c06414,openalex
10.1155/2018/4725328,Flexible Freestanding Carbon Nanofiber-Embedded TiO<sub>2</sub> Nanoparticles as Anode Material for Sodium-Ion Batteries,2018,5,https://downloads.hindawi.com/journals/scanning/2018/4725328.pdf,openalex
10.1039/d2ra06336k,New family of layered N-based cathode materials for sodium-ion batteries,2022,5,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d2ra06336k,openalex
10.3390/coatings15020156,Biomass-Derived Hard Carbon Materials for High-Performance Sodium-Ion Battery,2025,5,https://doi.org/10.3390/coatings15020156,openalex
10.18500/1608-4039-2018-18-1-26-47,POLYMER ELECTROLYTES FOR SODIUM-ION BATTERIES,2018,5,https://doi.org/10.18500/1608-4039-2018-18-1-26-47,openalex
10.1039/d5eb00121h,"Low-temperature sodium-ion batteries: challenges, engineering strategies, safety considerations, and future directions",2025,5,https://pubs.rsc.org/en/content/articlepdf/2025/eb/d5eb00121h,openalex
10.1016/j.ijoes.2024.100642,Mesoporous hollow Fe4[Fe(CN)6)]3 hierarchical nanocrystal architecture for advanced sodium-ion batteries,2024,5,https://doi.org/10.1016/j.ijoes.2024.100642,openalex
10.1039/c8ra05128c,Surface phosphation of 3D mesoporous NiCo<sub>2</sub>O<sub>4</sub> nanowire arrays as bifunctional anodes for lithium and sodium ion batteries,2018,5,https://doi.org/10.1039/c8ra05128c,openalex
10.26599/nre.2025.9120177,Challenges and strategic approaches to constructing the full life cycle value chain of layered cathode materials for sodium-ion batteries,2025,5,https://sciopen.com/article_pdf/1940665821275148290.pdf,openalex
10.15541/jim20190076,High-quality Fe4[Fe(CN)6]3 Nanocubes: Synthesis and Electrochemical Performance as Cathode Material for Aqueous Sodium-ion Battery,2019,5,http://www.jim.org.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14083,openalex
10.1016/j.chphma.2025.06.003,Comprehensive review of sodium-ion battery materials: Advances and performance challenges,2025,5,https://doi.org/10.1016/j.chphma.2025.06.003,openalex
10.1039/d5ra02547h,Influence of phosphorus activation and carbonization temperature on the electrochemical performance of hard carbon made from olive pomace as an anode for sodium-ion batteries,2025,5,https://pubs.rsc.org/en/content/articlepdf/2025/ra/d5ra02547h,openalex
10.1016/j.nxmate.2024.100180,Dual carbon modification of few-layered ReS2 nanosheets to retard polysulfide shuttling for long-cycling sodium-ion batteries,2024,5,https://doi.org/10.1016/j.nxmate.2024.100180,openalex
10.1039/d3ra07655e,Two-dimensional covalent organic frameworks made of triquinoxalinylene derivatives are promising anodes for high-performance lithium and sodium ion batteries,2023,5,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d3ra07655e,openalex
10.3390/molecules28124753,Sodium Storage Properties of Carbonaceous Flowers,2023,5,https://www.mdpi.com/1420-3049/28/12/4753/pdf?version=1686737991,openalex
10.1039/d4sc06300g,"A tetrathiafulvalene-containing covalent organic nanobelt: preparation, crystal structure and application for sodium-ion batteries",2024,5,https://pubs.rsc.org/en/content/articlepdf/2024/sc/d4sc06300g,openalex
10.1016/j.seta.2025.104371,SWOT analysis on the transition from Lithium-Ion batteries to Sodium-Ion batteries,2025,5,https://doi.org/10.1016/j.seta.2025.104371,openalex
10.3390/en16176220,LCA and C-LCC Indicator as Tools for Sodium-Ion Batteries’ Eco-Design,2023,5,https://www.mdpi.com/1996-1073/16/17/6220/pdf?version=1693200701,openalex
10.1149/1945-7111/ad3ebc,Factors Governing the Presodiation Degree of Hard Carbon Anode for Sodium Ion Batteries,2024,5,https://iopscience.iop.org/article/10.1149/1945-7111/ad3ebc/pdf,openalex
10.1088/1755-1315/692/2/022042,A superior cathode of sodium-ion battery: A V2O5 nanosheets anchored on carbon nanofibers,2021,5,https://iopscience.iop.org/article/10.1088/1755-1315/692/2/022042/pdf,openalex
10.1016/j.memsci.2025.124161,Design and characterization of micro-nano cellulose fibers composite separators for sodium-ion batteries,2025,5,https://doi.org/10.1016/j.memsci.2025.124161,openalex
10.35534/spe.2024.10003,Research Progress on Electrolyte Additives for Sodium Ion Batteries,2024,5,https://www.sciepublish.com/index/article/view_full_text/id/154,openalex
10.1016/j.biombioe.2024.107197,Enhancing waste hemp hurd-derived anodes for sodium-ion batteries through hydrochloric acid-mediated hydrothermal pretreatment,2024,5,https://ars.els-cdn.com/content/image/1-s2.0-S0961953424001508-ga1_lrg.jpg,openalex
10.1039/d2ra01834a,"Antifluorite-type Na<sub>5</sub>FeO<sub>4</sub> as a low-cost, environment-friendly cathode with combined cationic/anionic redox activity for sodium ion batteries: a first-principles investigation",2022,5,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d2ra01834a,openalex
10.1149/1945-7111/ad0ff5,Comparing Cycling and Rate Response of SnO<sub>2</sub> Macroporous Anodes in Lithium-Ion and Sodium-Ion Batteries,2023,5,https://iopscience.iop.org/article/10.1149/1945-7111/ad0ff5/pdf,openalex
10.1007/s10854-019-00942-9,One-pot fabricating rambutan-like nitrogen-simultaneously-doped TiO2@carbon@TiO2 double shell composites with superior sodium storage for Na-ion batteries,2019,5,https://link.springer.com/content/pdf/10.1007/s10854-019-00942-9.pdf,openalex
10.3390/molecules29081885,Design of Na3MnZr(PO4)3/Carbon Nanofiber Free-Standing Cathodes for Sodium-Ion Batteries with Enhanced Electrochemical Performances through Different Electrospinning Approaches,2024,5,https://www.mdpi.com/1420-3049/29/8/1885/pdf?version=1713618569,openalex
10.21577/0103-5053.20190154,"Microwave Assisted Ultra-Fast Method to Synthesize Carbonate-Phosphates, Na3MCO3PO4 (M = Mn, Fe, Co, Ni) - Relevant Materials Applied in Sodium-Ion Batteries",2019,5,https://doi.org/10.21577/0103-5053.20190154,openalex
10.1021/acs.chemmater.5c01485,"Advancing Sodium-Ion Battery Cathodes: A Low-Cost, Eco-Friendly Mechanofusion Route from TiO<sub>2</sub> Coating to Ti<sup>4+</sup> Doping",2025,5,https://doi.org/10.1021/acs.chemmater.5c01485,openalex
10.1016/j.ijoes.2024.100704,Synthesis and properties optimization of Na3(VOPO4)2F cathode material for sodium-ion batteries by co-precipitation method,2024,5,https://doi.org/10.1016/j.ijoes.2024.100704,openalex
10.26599/nr.2025.94907561,Unlocking fast and reversible sodium intercalation in Na <sub>3</sub>MnTi(PO <sub>4</sub>) <sub>3</sub> cathode toward high performance sodium-ion batteries,2025,5,https://sciopen.com/article_pdf/1921739164942393346.pdf,openalex
10.1039/d5su00360a,Machine learning prediction of the reversible capacities of a biomass-derived hard carbon anode for sodium-ion batteries,2025,5,https://pubs.rsc.org/en/content/articlepdf/2025/su/d5su00360a,openalex
10.1016/j.heliyon.2024.e27127,Selective recovery of metals in spent batteries by electrochemical precipitation to cathode material for sodium-ion batteries,2024,5,http://www.cell.com/article/S240584402403158X/pdf,openalex
10.1021/acsami.0c11616,Iron-Doped Sodium Vanadium Oxyflurophosphate Cathodes for Sodium-Ion Batteries—Electrochemical Characterization and In Situ Measurements of Heat Generation,2020,5,https://www.osti.gov/biblio/1657957,openalex
10.1039/d4ra07887j,Bismuth nanoparticles embedded in carbon fibers as flexible and free-standing anodes for efficient sodium ion batteries,2024,5,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra07887j,openalex
10.1039/c8se00082d,Sustainable one step process for making carbon-free TiO<sub>2</sub> anodes and sodium-ion battery electrochemistry,2018,5,https://www.osti.gov/biblio/1438088,openalex
10.1039/d5na00004a,Distorted 2H/1T MoS<sub>2</sub> nanostructures with improved field emission and sodium-ion battery performance,2025,5,https://pubs.rsc.org/en/content/articlepdf/2025/na/d5na00004a,openalex
10.1039/d5sc03041b,Synergistic intercalation–conversion reaction mechanism in Prussian blue analogue materials toward enhanced Na-storage,2025,4,https://pubs.rsc.org/en/content/articlepdf/2025/sc/d5sc03041b,openalex
10.3390/nano15110824,Molybdenum Disulfide and Reduced Graphene Oxide Hybrids as Anodes for Low-Temperature Lithium- and Sodium-Ion Batteries,2025,4,https://www.mdpi.com/2079-4991/15/11/824/pdf?version=1748597310,openalex
10.4028/p-n3dhjr,"Study of Addition Metal (Ti, Zn) Dopan on the Structure of NASICON as Solid Electrolyte Batteries",2024,4,https://www.scientific.net/EC.5.43.pdf,openalex
10.2139/ssrn.3975251,Sodium Compensation and Interface Protection Effects of Na3ps3o for Sodium-Ion Batteries with P2-Type Oxide Cathodes,2021,4,https://doi.org/10.2139/ssrn.3975251,openalex
10.1002/smtd.202300388,Regulating SEI Components of Sodium Anode via Capturing Organic–Molecule Intermediates in Ester‐Based Electrolyte,2023,4,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smtd.202300388,openalex
10.3390/coatings12121873,Advanced Nb2O5 Anode towards Fast Pseudocapacitive Sodium Storage,2022,4,https://www.mdpi.com/2079-6412/12/12/1873/pdf?version=1669974019,openalex
10.15251/djnb.2023.184.1537,Development of sodium-ion conducting biopolymer electrolyte membrane based on Agar-Agar with sodium perchlorate (NaClO4) using ethylene carbonate (EC) as a plasticizer for primary Na-ion battery,2023,4,https://doi.org/10.15251/djnb.2023.184.1537,openalex
10.3390/app15137113,Assessing the Techno-Economic Feasibility of Bamboo Residue-Derived Hard Carbon,2025,4,https://www.mdpi.com/2076-3417/15/13/7113/pdf?version=1750845603,openalex
10.1039/d3se00854a,Surfactant stabilization of vanadium iron oxide derived from Prussian blue analog for lithium-ion battery electrodes,2023,4,https://pubs.rsc.org/en/content/articlepdf/2023/se/d3se00854a,openalex
10.1557/adv.2020.259,Sodium Induced Morphological Changes of Carbon Coated TiO2 Anatase Nanoparticles - High-Performance Materials for Na-Ion Batteries,2020,4,https://link.springer.com/content/pdf/10.1557/adv.2020.259.pdf,openalex
10.1039/d4ta00380b,An Na/TM-site Mg substituted P2-Na<sub>2/3</sub>[Fe<sub>1/3</sub>Mg<sub>1/12</sub>Mn<sub>7/12</sub>]O<sub>2</sub> cathode with extremely high capacity for sodium-ion batteries,2024,4,https://www.osti.gov/biblio/2437740,openalex
10.1039/d3ta02329j,MnP<sub>4</sub> electrode for Na-ion batteries: a complex and effective electrochemical mechanism,2023,4,https://pubs.rsc.org/en/content/articlepdf/2023/ta/d3ta02329j,openalex
10.1002/smll.202506866,Yolk‐Shell Sodium Iron Sulfate@Carbon for Advanced Sodium Storage with Enhanced Capacity and Stability,2025,4,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202506866,openalex
10.3390/nano14151278,Spray-Flame Synthesis of NASICON-Type Rhombohedral (α) Li1+xYxZr2−x(PO4)3 [x = 0–0.2] Solid Electrolytes,2024,4,https://www.mdpi.com/2079-4991/14/15/1278/pdf?version=1722324280,openalex
10.1021/acsomega.4c01138,"Flexible Centrifugally Spun N, S-Doped SnS<sub>2</sub>-Including Porous Carbon Nanofiber Electrodes for Na-Ion Batteries",2024,4,https://pubs.acs.org/doi/pdf/10.1021/acsomega.4c01138,openalex
10.1002/smtd.202500786,Evaluation of the Impact of Conductive Additives on the EPR Spectra of Hard Carbon Anodes,2025,4,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smtd.202500786,openalex
10.3390/nano15080581,"Ti-Doped, Mn-Based Polyanionic Compounds of Na4Fe1.2Mn1.8(PO4)2P2O7 for Sodium-Ion Battery Cathode",2025,4,https://www.mdpi.com/2079-4991/15/8/581/pdf?version=1744358141,openalex
10.1002/smll.201670095,Sodium‐Ion Batteries: Superior Sodium Storage in 3D Interconnected Nitrogen and Oxygen Dual‐Doped Carbon Network (Small 19/2016),2016,4,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.201670095,openalex
10.2139/ssrn.4381303,Amidation Structure Design of Carbon Materials Enables High Energy and Power Density Symmetric Sodium-Ion Battery,2023,4,http://dx.doi.org/10.2139/ssrn.4381303,openalex
10.1016/j.chphma.2021.10.003,Scalable fabrication of antimony nanoparticles confined in a porous carbon framework for high-performance sodium-ion batteries,2021,4,https://doi.org/10.1016/j.chphma.2021.10.003,openalex
10.1039/c7se00587c,Manganese pyrosilicates as novel positive electrode materials for Na-ion batteries,2018,4,https://pubs.rsc.org/en/content/articlepdf/2018/se/c7se00587c,openalex
10.4028/p-rz9jfl,DFT Study on Na-Ion Conducting Solid Biopolymer Electrolyte-Based on Agar-Agar and NaPF6 for Sodium-Ion Batteries,2023,4,https://doi.org/10.4028/p-rz9jfl,openalex
10.1039/d3ta05790a,Solid-state sodium batteries with P2-type Mn-based layered oxides by utilizing anionic redox,2023,4,https://pubs.rsc.org/en/content/articlepdf/2024/ta/d3ta05790a,openalex
10.1360/n032016-00236,Discussion on the mechanism of sodium storage of different structural types of carbon material,2017,4,http://engine.scichina.com/doi/pdf/ff06b7e265534a62be94daf74dedda96,openalex
10.3390/coatings13030482,"Optimization of Electrical Properties of Nanocrystallized Na3M2(PO4)2F3 NASICON-like Glasses (M = V, Ti, Fe)",2023,4,https://www.mdpi.com/2079-6412/13/3/482/pdf?version=1677666327,openalex
10.1149/1945-7111/ad8d4f,Impact of Jellyroll Tapes on Performance of Layered Oxide/Hard Carbon Sodium-Ion Pouch Cells,2024,4,https://doi.org/10.1149/1945-7111/ad8d4f,openalex
10.1002/celc.202201009,Nitrogen and Sulfur Dual‐Doped Oxygen‐Deficient TiO<sub>2</sub>/C Composites for Superior Sodium Storage Properties,2022,4,https://doi.org/10.1002/celc.202201009,openalex
10.1088/2631-8695/ad708f,Confluence of electronic structure calculations (DFT) and machine learning (ML) for lithium and sodium-ion batteries: a theoretical perspective,2024,4,https://doi.org/10.1088/2631-8695/ad708f,openalex
10.1088/1402-4896/acb46a,The synergistic effect of Ti and Nb in TiNbC leads to enhanced anode performance for Na-ion batteries - first-principles calculations,2023,4,https://iopscience.iop.org/article/10.1088/1402-4896/acb46a/pdf,openalex
10.1002/celc.202400707,Probing the Properties of Locally Formed Solid Electrolyte Interphases on Hard Carbon Anodes,2025,4,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/celc.202400707,openalex
10.26599/nr.2025.94907274,"Uniform Ag <sub>6</sub>Mo <sub>10</sub>O <sub>33</sub> meso/nanowires: High-efficient fabrication, novel growth mechanism, and reversibly high-energy sodium-ion battery",2025,4,https://www.sciopen.com/local/article_pdf/10.26599/NR.2025.94907274.pdf,openalex
10.1039/d0ta90262d,Correction: Ultra-long Na<sub>2</sub>Ti<sub>3</sub>O<sub>7</sub> nanowires@carbon cloth as a binder-free flexible electrode with a large capacity and long lifetime for sodium-ion batteries,2020,4,https://pubs.rsc.org/en/content/articlepdf/2020/ta/d0ta90262d,openalex
10.1039/d5ta04988a,Solid-state <i>vs.</i> spray-drying synthesis for Mg-doped P2–Na<sub>0.67</sub>Fe<sub>0.5</sub>Mn<sub>0.5</sub>O<sub>2</sub> as a cathode material for sodium-ion batteries,2025,4,https://pubs.rsc.org/en/content/articlepdf/2025/ta/d5ta04988a,openalex
10.1039/d4ra03616f,Preparation of Zn<sub>3</sub>Nb<sub>2</sub>O<sub>8</sub> anode material for high-performance lithium/sodium-ion batteries,2024,4,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra03616f,openalex
10.3390/batteries11010028,"S, Se-Codoped Dual Carbon Coating and Se Substitution in Co-Alkoxide-Derived CoS2 Through SeS2 Triggered Selenization for High-Performance Sodium-Ion Batteries",2025,4,https://www.mdpi.com/2313-0105/11/1/28/pdf?version=1737000103,openalex
10.3390/polym16111452,Stable Structure and Fast Ion Diffusion: A Flexible MoO2@Carbon Hollow Nanofiber Film as a Binder-Free Anode for Sodium-Ion Batteries with Superior Kinetics and Excellent Rate Capability,2024,4,https://www.mdpi.com/2073-4360/16/11/1452/pdf?version=1716369239,openalex
10.1021/acssuschemeng.4c06900,Stable-Cycling Sustainable Na-Ion Batteries with Olivine Iron Phosphate Cathode in an Ether Electrolyte,2025,4,https://doi.org/10.1021/acssuschemeng.4c06900,openalex
10.3390/batteries9090433,On the Electrochemical Properties of Carbon-Coated NaCrO2 for Na-Ion Batteries,2023,4,https://www.mdpi.com/2313-0105/9/9/433/pdf?version=1692858252,openalex
10.1016/j.ceja.2025.100799,"Fabrication of manganese-tin electrodes for sodium-ion battery and supercapacitor applications via laser ablation, laser texturing, and inkjet printing",2025,4,https://doi.org/10.1016/j.ceja.2025.100799,openalex
10.1039/d1ra00780g,Co<sub>2</sub>GeO<sub>4</sub> nanocomposites with reduced graphene oxide and carbon nanotubes as high-performance anodes for Na-ion batteries,2021,4,https://pubs.rsc.org/en/content/articlepdf/2021/ra/d1ra00780g,openalex
10.1016/j.rineng.2025.106338,Machine learning-guided inkjet printing of tin oxide nanoparticle inks on laser-textured copper foils for high-performance sodium-ion battery anodes,2025,4,https://doi.org/10.1016/j.rineng.2025.106338,openalex
10.1016/j.ijoes.2024.100828,Optimization of sodium-ion battery cathode performance by nickel-based Prussian blue epitaxial growth with iron-based Prussian blue core-shell structure,2024,4,https://doi.org/10.1016/j.ijoes.2024.100828,openalex
10.1039/d5ra02828k,Unraveling multi-level porous carbon negative electrode materials based on <i>Rosa roxburghii</i> pomace for high-performance sodium-ion batteries,2025,4,https://doi.org/10.1039/d5ra02828k,openalex
10.1039/d4ra08080g,Controllable synthesis of cypress-derived hard carbon for high-rate sodium ion storage,2025,4,https://pubs.rsc.org/en/content/articlepdf/2025/ra/d4ra08080g,openalex
10.20964/2017.04.34,Synthesis and Electrochemical Properties of Doped Tin Fe2(MoO4)3 as Cathode Material for Sodium-Ion Batteries,2017,4,https://doi.org/10.20964/2017.04.34,openalex
10.3390/ma18102397,Synergistic Nitrogen-Doping and Defect Engineering in Hard Carbon: Unlocking Ultrahigh Rate Capability and Long-Cycling Stability for Sodium-Ion Battery Anodes,2025,4,https://www.mdpi.com/1996-1944/18/10/2397/pdf?version=1747808924,openalex
10.3390/polym16192806,Design and Characterization of Poly(ethylene oxide)-Based Multifunctional Composites with Succinonitrile Fillers for Ambient-Temperature Structural Sodium-Ion Batteries,2024,4,https://www.mdpi.com/2073-4360/16/19/2806/pdf,openalex
10.1016/j.jelechem.2023.117791,Comparative electrochemical behavior of Prussian blue analogues as a host electrode for rare earth element recovery,2023,4,https://ars.els-cdn.com/content/image/1-s2.0-S1572665723006513-ga1_lrg.jpg,openalex
10.1021/jacs.3c08752,Predicting Distortion Magnitudes in Prussian Blue Analogues,2023,4,https://doi.org/10.1021/jacs.3c08752,openalex
10.3390/molecules29133048,"Rational Design of Flexible, Self-Supporting, and Binder-Free Prussian White/KetjenBlack/MXene Composite Electrode for Sodium-Ion Batteries with Boosted Electrochemical Performance",2024,4,https://www.mdpi.com/1420-3049/29/13/3048/pdf?version=1719477783,openalex
10.1016/j.nxener.2024.100230,Constructing hierarchical hollow microspheres with Co9S8-modified CoS nanosheets for high-performance sodium storage,2024,4,https://doi.org/10.1016/j.nxener.2024.100230,openalex
